room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13345701,19548932,Private room,,Allston,35,4.5,2,,80.0,1.0,42.359137,-71.130052,2016-11-21 06:02:48.303193
15022444,32532791,Entire home/apt,,South End,1,,4,,165.0,,42.342662,-71.074586,2016-11-21 06:02:35.613019
2634361,6331373,Private room,,East Boston,57,4.5,3,,42.0,1.0,42.38912,-71.000741,2016-11-21 06:01:31.419610
14308511,847177,Private room,,Jamaica Plain,32,5.0,3,,72.0,1.0,42.307787,-71.11078,2016-11-21 06:01:24.846438
4586590,21890476,Private room,,South Boston,115,5.0,2,,99.0,2.0,42.330251,-71.05624,2016-11-21 06:01:09.636910
6646604,31340713,Entire home/apt,,Brighton,31,4.5,3,,125.0,2.0,42.341089,-71.146339,2016-11-21 05:59:47.627937
950046,5153431,Entire home/apt,,Jamaica Plain,6,4.5,6,,250.0,4.0,42.311853,-71.109263,2016-11-21 05:59:20.681654
1128894,6103425,Private room,,Dorchester,75,4.5,2,,60.0,1.0,42.301262,-71.062808,2016-11-21 05:59:03.859819
4457943,20912254,Private room,,Jamaica Plain,54,5.0,2,,86.0,,42.315161,-71.10607,2016-11-21 05:58:44.969941
6780313,212445,Private room,,Roxbury,21,4.0,2,,65.0,2.0,42.335398,-71.082594,2016-11-21 05:58:33.863969
15859469,21184200,Entire home/apt,,Back Bay,0,,2,,95.0,1.0,42.350255,-71.082101,2016-11-21 05:58:18.685249
6908525,22348222,Entire home/apt,,Back Bay,12,4.0,2,,160.0,7.0,42.350472,-71.081971,2016-11-21 05:57:48.753239
4699742,24294559,Entire home/apt,,South Boston,6,4.5,4,,300.0,2.0,42.336938,-71.048188,2016-11-21 05:57:38.364814
15525488,28820575,Private room,,East Boston,0,,2,,45.0,1.0,42.372351,-71.035248,2016-11-21 05:57:15.910935
3377100,7629859,Entire home/apt,,Beacon Hill,60,5.0,2,,245.0,,42.356693,-71.072971,2016-11-21 05:56:29.076415
6080461,28662210,Entire home/apt,,Roxbury,17,5.0,4,,170.0,3.0,42.330318,-71.094055,2016-11-21 05:56:08.532344
15499443,26819679,Private room,,South Boston,0,,2,,100.0,2.0,42.335453,-71.047676,2016-11-21 05:55:52.666349
13394184,60246341,Private room,,East Boston,0,,1,,30.0,1.0,42.369259,-71.036134,2016-11-21 05:55:38.950395
3303860,16442921,Private room,,Dorchester,6,3.0,2,,65.0,3.0,42.313392,-71.056652,2016-11-21 05:54:40.263265
10835494,8207666,Entire home/apt,,Brighton,7,5.0,4,,195.0,3.0,42.339996,-71.153516,2016-11-21 05:54:37.263874
6134013,331174,Private room,,South End,54,5.0,2,,110.0,2.0,42.343062,-71.072751,2016-11-21 05:54:20.327640
6870485,886871,Private room,,Dorchester,7,4.5,1,,65.0,1.0,42.318733,-71.053632,2016-11-21 05:53:59.791676
15938436,47074939,Entire home/apt,,Dorchester,0,,2,,179.0,,42.320251,-71.051108,2016-11-21 05:53:54.703591
10327517,53144645,Entire home/apt,,West End,0,,4,,135.0,1.0,42.365123,-71.068598,2016-11-21 05:53:40.407396
2564544,261895,Private room,,South Boston Waterfront,68,5.0,2,,179.0,1.0,42.347373,-71.050296,2016-11-21 05:53:37.915845
8885820,43124779,Private room,,North End,57,5.0,2,,95.0,2.0,42.361729,-71.053768,2016-11-21 05:53:30.479985
2022303,10393465,Entire home/apt,,South Boston,93,5.0,4,,250.0,1.0,42.341792,-71.052736,2016-11-21 05:53:25.031012
11885653,665668,Private room,,Downtown,3,5.0,4,,135.0,1.0,42.359263,-71.052918,2016-11-21 05:53:14.761451
15841355,14232249,Private room,,Downtown,3,5.0,3,,115.0,1.0,42.362451,-71.062593,2016-11-21 05:53:09.017507
12873559,2051523,Private room,,Allston,1,,2,,80.0,3.0,42.352567,-71.125398,2016-11-21 05:51:45.117253
6005290,31175333,Private room,,Dorchester,1,,1,,73.0,,42.287138,-71.062807,2016-11-21 05:50:28.759413
15630129,12243051,Entire home/apt,,Chinatown,3,4.5,4,,179.0,3.0,42.351189,-71.061715,2016-11-21 05:50:09.117622
15453527,18517776,Private room,,Roxbury,1,,1,,30.0,7.0,42.313994,-71.092169,2016-11-21 05:49:42.366451
13325983,24587960,Private room,,Dorchester,7,4.0,2,,60.0,1.0,42.32059,-71.043756,2016-11-21 05:48:50.877638
14789788,6950436,Private room,,South Boston,6,5.0,2,,108.0,1.0,42.329799,-71.053861,2016-11-21 05:48:41.119590
7789429,3129367,Entire home/apt,,Jamaica Plain,10,5.0,5,,225.0,3.0,42.318814,-71.103219,2016-11-21 05:48:12.928241
15720192,65136402,Private room,,Bay Village,4,5.0,2,,100.0,1.0,42.350099,-71.067799,2016-11-21 05:47:53.522327
9273395,814298,Entire home/apt,,Beacon Hill,13,4.5,4,,210.0,2.0,42.359473,-71.072119,2016-11-21 05:47:37.749599
16017524,44454517,Private room,,Beacon Hill,0,,2,,69.0,1.0,42.358711,-71.063699,2016-11-21 05:47:30.021579
6017574,31235595,Entire home/apt,,Back Bay,18,5.0,4,,425.0,4.0,42.350477,-71.085779,2016-11-21 05:47:20.438565
5125723,2914305,Entire home/apt,,Fenway,33,5.0,2,,100.0,1.0,42.344839,-71.089355,2016-11-21 05:46:40.448087
15974807,10250028,Entire home/apt,,Allston,1,,9,,350.0,,42.358016,-71.132177,2016-11-21 05:46:26.240486
6065674,21644095,Entire home/apt,,Jamaica Plain,13,5.0,8,,399.0,,42.318501,-71.114511,2016-11-21 05:46:03.558109
7911936,22348222,Entire home/apt,,Beacon Hill,7,4.5,2,,155.0,7.0,42.360836,-71.064129,2016-11-21 05:45:35.202100
3917027,6331373,Private room,,East Boston,67,4.5,3,,42.0,1.0,42.384686,-71.00464,2016-11-21 05:45:24.408372
11592067,37088123,Entire home/apt,,South Boston,4,4.5,5,,240.0,1.0,42.334123,-71.055055,2016-11-21 05:44:47.589152
13333862,5215706,Private room,,Jamaica Plain,0,,3,,75.0,2.0,42.317064,-71.103586,2016-11-21 05:43:56.151581
5862806,16881770,Private room,,Dorchester,37,5.0,2,,150.0,3.0,42.322393,-71.05943,2016-11-21 05:43:48.332965
6248970,32449720,Private room,,Jamaica Plain,81,5.0,1,,65.0,3.0,42.32172,-71.103459,2016-11-21 05:42:50.234115
14216000,22541573,Entire home/apt,,West End,2,,2,,169.0,7.0,42.362619,-71.065908,2016-11-21 05:42:47.655275
13417639,22980169,Private room,,Chinatown,13,4.0,2,,80.0,1.0,42.349248,-71.061823,2016-11-21 05:42:16.047831
9725178,3023813,Entire home/apt,,Back Bay,25,4.5,2,,205.0,,42.351306,-71.08268,2016-11-21 05:41:00.872033
6500646,20436793,Private room,,Chinatown,10,5.0,2,,100.0,1.0,42.352235,-71.062289,2016-11-21 05:40:42.903075
12207213,57166759,Entire home/apt,,Back Bay,3,5.0,2,,320.0,1.0,42.350824,-71.07124,2016-11-21 05:40:08.288217
8340599,16882984,Private room,,East Boston,14,4.5,2,,200.0,1.0,42.372438,-71.03647,2016-11-21 05:38:57.440851
5874408,24337472,Private room,,Jamaica Plain,54,5.0,2,,75.0,2.0,42.305095,-71.113472,2016-11-21 05:38:36.279126
4568116,11228809,Entire home/apt,,Roxbury,189,5.0,2,,135.0,2.0,42.329527,-71.09199,2016-11-21 05:38:27.808444
3420384,431385,Private room,,Roslindale,2,,4,,165.0,3.0,42.274408,-71.125294,2016-11-21 05:38:08.960624
1141522,1407005,Private room,,East Boston,259,4.5,2,,100.0,1.0,42.37752,-71.034181,2016-11-21 05:38:01.325132
13993626,83560942,Private room,,Brighton,0,,2,,50.0,15.0,42.348048,-71.141495,2016-11-21 05:37:57.198156
13477535,2406043,Private room,,South Boston,5,5.0,2,,98.0,2.0,42.335338,-71.05446,2016-11-21 05:37:35.624280
10118716,30283594,Entire home/apt,,West End,0,,5,,199.0,10.0,42.365475,-71.068916,2016-11-21 05:37:31.432589
646087,3236611,Private room,,South Boston,1,,2,,150.0,1.0,42.334775,-71.049954,2016-11-21 05:37:16.724664
15337363,12243051,Entire home/apt,,Downtown,5,4.5,2,,109.0,3.0,42.354436,-71.059659,2016-11-21 05:36:57.754026
4863108,8157833,Private room,,South Boston,109,4.5,2,,122.0,1.0,42.337748,-71.051454,2016-11-21 05:36:50.238692
14461998,88372372,Entire home/apt,,South End,7,4.5,3,,144.0,2.0,42.335003,-71.075094,2016-11-21 05:35:49.589948
14632658,20733420,Private room,,Charlestown,8,5.0,2,,150.0,1.0,42.383449,-71.065111,2016-11-21 05:35:23.059924
5659866,280497,Entire home/apt,,Beacon Hill,5,5.0,4,,200.0,2.0,42.357816,-71.066659,2016-11-21 05:35:19.468155
10226171,18290025,Entire home/apt,,Brighton,7,5.0,3,,115.0,1.0,42.34136,-71.146344,2016-11-21 05:34:58.810232
14759485,72882793,Entire home/apt,,Bay Village,18,4.5,4,,289.0,,42.348509,-71.06929,2016-11-21 05:34:55.103243
693353,25188,Entire home/apt,,Back Bay,18,4.5,2,,249.0,2.0,42.346867,-71.078999,2016-11-21 05:34:34.777448
4105704,21299112,Entire home/apt,,Jamaica Plain,112,5.0,2,,135.0,,42.302364,-71.11491,2016-11-21 05:34:22.454065
1695275,324630,Entire home/apt,,Fenway,278,4.0,4,,99.0,,42.347726,-71.093948,2016-11-21 05:34:05.146281
15549866,90419082,Private room,,Mattapan,1,,2,,105.0,1.0,42.277217,-71.07081,2016-11-21 05:33:51.422291
2126053,10844648,Entire home/apt,,Beacon Hill,44,5.0,2,,165.0,5.0,42.356716,-71.071472,2016-11-21 05:33:47.415982
12581300,68232240,Private room,,South Boston,11,5.0,2,,65.0,2.0,42.330845,-71.05246,2016-11-21 05:33:09.835442
1873046,2356643,Entire home/apt,,Downtown,48,4.0,3,,184.0,2.0,42.352841,-71.062606,2016-11-21 05:33:04.416437
9110588,47482159,Private room,,Jamaica Plain,2,,2,,25.0,1.0,42.298709,-71.11251,2016-11-21 05:32:28.691162
15067247,2442220,Private room,,Dorchester,1,,2,,60.0,6.0,42.288341,-71.065716,2016-11-21 05:32:11.855906
15352902,91548283,Private room,,North End,11,4.5,2,,135.0,2.0,42.36382,-71.056993,2016-11-21 05:30:40.656700
25142,25188,Entire home/apt,,Fenway,9,4.5,4,,349.0,3.0,42.344865,-71.1026,2016-11-21 05:30:04.139093
13733887,80361500,Entire home/apt,,Allston,24,5.0,7,,279.0,,42.355852,-71.128216,2016-11-21 05:29:49.517024
4573458,5578043,Entire home/apt,,North End,37,4.5,6,,139.0,1.0,42.363954,-71.051587,2016-11-21 05:29:31.405046
13586491,814298,Private room,,South Boston,2,,2,,95.0,2.0,42.336059,-71.045924,2016-11-21 05:29:16.143525
10056496,51354463,Entire home/apt,,East Boston,39,4.0,8,,250.0,2.0,42.389531,-71.005857,2016-11-21 05:29:12.068457
1240598,2356643,Entire home/apt,,Downtown,93,4.0,2,,152.0,2.0,42.352571,-71.063604,2016-11-21 05:28:50.721347
15408907,67180440,Entire home/apt,,Back Bay,1,,5,,400.0,3.0,42.348614,-71.086508,2016-11-21 05:27:56.754272
10033976,30283594,Entire home/apt,,Chinatown,0,,3,,179.0,7.0,42.351462,-71.059311,2016-11-21 05:27:50.811951
3057116,15561828,Private room,,Dorchester,54,5.0,3,,72.0,1.0,42.308293,-71.076642,2016-11-21 05:27:44.117838
1936861,10021116,Private room,,Roslindale,153,5.0,1,,60.0,1.0,42.289972,-71.136146,2016-11-21 05:27:40.617434
7310887,38302832,Entire home/apt,,Brighton,78,5.0,5,,285.0,3.0,42.345539,-71.13819,2016-11-21 05:27:28.207449
6939126,36379082,Entire home/apt,,South End,23,4.0,2,,250.0,1.0,42.342722,-71.078389,2016-11-21 05:26:56.752228
2167993,317841,Entire home/apt,,Charlestown,65,5.0,2,,195.0,1.0,42.376385,-71.051363,2016-11-21 05:26:45.931935
11336922,59334069,Private room,,Downtown,0,,4,,250.0,1.0,42.358647,-71.05439,2016-11-21 05:26:22.341397
15085544,86748234,Entire home/apt,,Dorchester,0,,6,,139.0,,42.302439,-71.064051,2016-11-21 05:25:57.216377
13294824,7678148,Private room,,South Boston,14,5.0,2,,130.0,1.0,42.33752,-71.042092,2016-11-21 05:25:32.198762
994317,25188,Entire home/apt,,Chinatown,4,4.5,2,,349.0,3.0,42.352197,-71.061995,2016-11-21 05:24:03.399965
11593592,40117482,Private room,,East Boston,69,5.0,3,,98.0,1.0,42.366387,-71.033283,2016-11-21 05:23:49.627522
8575476,22110106,Entire home/apt,,South End,32,4.5,2,,215.0,1.0,42.343874,-71.074172,2016-11-21 05:23:42.690385
11211273,18142992,Entire home/apt,,Back Bay,37,4.5,3,,199.0,1.0,42.350557,-71.083363,2016-11-21 05:23:39.616083
1811776,825370,Entire home/apt,,Back Bay,189,4.5,2,,219.0,1.0,42.35143,-71.074388,2016-11-21 05:22:33.713374
15222071,94101468,Private room,,Allston,6,5.0,2,,80.0,1.0,42.350251,-71.132849,2016-11-21 05:22:19.746709
4377247,22726574,Entire home/apt,,Back Bay,33,5.0,3,,259.0,2.0,42.354685,-71.081544,2016-11-21 06:38:33.175018
4699828,19466495,Entire home/apt,,Hyde Park,35,4.5,6,,155.0,3.0,42.254864,-71.127367,2016-11-21 06:38:18.601326
12208307,34122490,Private room,,South Boston,1,,1,,70.0,1.0,42.334778,-71.048581,2016-11-21 06:37:32.685249
8577620,1141071,Entire home/apt,,Back Bay,12,5.0,2,,169.0,2.0,42.347844,-71.085609,2016-11-21 06:37:26.189962
14843050,92878185,Private room,,South Boston,9,5.0,2,,125.0,1.0,42.340443,-71.05083,2016-11-21 06:37:13.808958
182613,875739,Entire home/apt,,Charlestown,53,4.5,8,,169.0,6.0,42.377387,-71.060435,2016-11-21 06:37:03.467423
10995355,57050977,Entire home/apt,,Fenway,25,4.5,2,,96.0,1.0,42.34234,-71.09101,2016-11-21 06:36:46.984838
16030124,76955491,Entire home/apt,,South Boston,0,,4,,209.0,1.0,42.330708,-71.047703,2016-11-21 06:36:12.326997
3250739,16442921,Private room,,Dorchester,16,3.5,2,,65.0,4.0,42.317977,-71.055014,2016-11-21 06:34:18.986124
13110303,72884774,Private room,,Brighton,2,,2,,46.0,1.0,42.353283,-71.16323,2016-11-21 06:34:04.153511
9117009,6689112,Private room,,North End,41,4.5,2,,120.0,2.0,42.365913,-71.054317,2016-11-21 06:33:53.595067
8238311,28820575,Private room,,Roxbury,103,4.5,2,,70.0,1.0,42.329552,-71.093241,2016-11-21 06:33:47.657967
12984748,9419684,Entire home/apt,,Chinatown,0,,5,,289.0,7.0,42.350425,-71.059693,2016-11-21 06:33:23.398252
15236487,96864440,Private room,,Jamaica Plain,5,4.5,1,,55.0,2.0,42.302207,-71.112084,2016-11-21 06:33:08.816259
15678924,82529160,Entire home/apt,,Beacon Hill,3,5.0,4,,198.0,2.0,42.360238,-71.069033,2016-11-21 06:32:57.054390
11333422,42333465,Private room,,East Boston,38,4.5,3,,95.0,1.0,42.378996,-71.036257,2016-11-21 06:32:38.792430
3678429,18165984,Shared room,,Dorchester,8,5.0,1,,80.0,1.0,42.284938,-71.076511,2016-11-21 06:32:10.449324
15369184,16415204,Entire home/apt,,South End,0,,2,,200.0,7.0,42.340835,-71.076151,2016-11-21 06:31:34.601371
14083611,28820575,Private room,,East Boston,56,4.5,2,,78.0,1.0,42.368007,-71.035318,2016-11-21 06:31:27.432042
15956789,37616482,Entire home/apt,,Roxbury,0,,4,,150.0,2.0,42.325953,-71.097265,2016-11-21 06:30:44.338929
3890373,19357187,Entire home/apt,,Beacon Hill,96,5.0,4,,225.0,2.0,42.357638,-71.0657,2016-11-21 06:30:25.756587
13810937,15681500,Private room,,Beacon Hill,2,,1,,85.0,1.0,42.36047,-71.06954,2016-11-21 06:30:15.333871
8595650,14535919,Entire home/apt,,South End,50,5.0,4,,200.0,3.0,42.343642,-71.070969,2016-11-21 06:30:12.878543
15567076,21184200,Entire home/apt,,Chinatown,3,5.0,7,,205.0,2.0,42.351874,-71.061472,2016-11-21 05:22:00.129196
12405559,8305531,Entire home/apt,,Back Bay,1,,2,,181.0,3.0,42.349412,-71.074886,2016-11-21 05:21:43.277448
13863190,25796770,Private room,,Fenway,0,,3,,140.0,3.0,42.351082,-71.09031,2016-11-21 05:21:30.233172
15954314,102215371,Entire home/apt,,Back Bay,0,,2,,125.0,2.0,42.354902,-71.072352,2016-11-21 05:21:09.410408
15979892,103175645,Entire home/apt,,Mattapan,0,,4,,90.0,1.0,42.272581,-71.068764,2016-11-21 05:20:51.936032
1867754,9419684,Entire home/apt,,Fenway,1,,3,,228.0,3.0,42.344175,-71.098479,2016-11-21 05:20:38.442251
2682662,1444340,Entire home/apt,,Beacon Hill,33,4.5,2,,200.0,2.0,42.358872,-71.069922,2016-11-21 05:20:01.261250
12356183,30283594,Entire home/apt,,Chinatown,0,,3,,219.0,15.0,42.3517,-71.060163,2016-11-21 05:19:13.479511
8983081,26704689,Entire home/apt,,Brighton,2,,10,,500.0,3.0,42.346122,-71.15188,2016-11-21 05:18:55.028165
14203428,26956083,Private room,,Allston,4,5.0,2,,69.0,2.0,42.360775,-71.127437,2016-11-21 05:18:49.862075
15775395,15532764,Private room,,Downtown,1,,2,,90.0,2.0,42.364341,-71.058592,2016-11-21 05:18:31.024852
15721650,79356443,Private room,,Back Bay,1,,2,,175.0,1.0,42.354056,-71.075052,2016-11-21 05:18:14.513687
10118379,30283594,Entire home/apt,,West End,0,,3,,169.0,10.0,42.36319,-71.069105,2016-11-21 05:18:06.607759
13655073,32532791,Entire home/apt,,Charlestown,3,4.5,4,,160.0,3.0,42.374184,-71.062262,2016-11-21 05:17:51.727120
13714817,32532791,Private room,,Fenway,3,5.0,2,,175.0,2.0,42.350774,-71.098255,2016-11-21 05:17:44.049392
11087731,26420664,Entire home/apt,,Fenway,1,,4,,100.0,1.0,42.341579,-71.087406,2016-11-21 05:16:17.727857
13306033,20334603,Entire home/apt,,South Boston,11,4.5,6,,225.0,2.0,42.328163,-71.057192,2016-11-21 05:15:56.256432
15344876,15198549,Private room,,Roxbury,0,,1,,65.0,,42.316282,-71.095636,2016-11-21 05:15:48.133480
11906382,12556651,Entire home/apt,,Beacon Hill,9,5.0,3,,365.0,,42.361037,-71.063849,2016-11-21 05:15:31.692847
14975916,63238810,Private room,,Roxbury,12,5.0,2,,115.0,2.0,42.338086,-71.079384,2016-11-21 05:15:05.502756
9611852,49731364,Entire home/apt,,South End,43,5.0,2,,169.0,2.0,42.347704,-71.071528,2016-11-21 05:14:42.627249
14774517,47664830,Entire home/apt,,South Boston Waterfront,1,,6,,250.0,1.0,42.348504,-71.03789,2016-11-21 05:14:20.613411
4947526,25499738,Private room,,South Boston,80,5.0,2,,125.0,1.0,42.340728,-71.050258,2016-11-21 05:14:17.861317
7796658,2064438,Private room,,South End,10,4.5,2,,125.0,1.0,42.34437,-71.065475,2016-11-21 05:14:13.798529
13564587,73841295,Private room,,Brighton,12,5.0,2,,88.0,1.0,42.349775,-71.17085,2016-11-21 05:14:04.688760
59776,287564,Private room,,Beacon Hill,2,,2,,270.0,4.0,42.357708,-71.07242,2016-11-21 05:13:17.355932
13059,50866,Entire home/apt,,North End,14,4.5,10,,375.0,2.0,42.363982,-71.050309,2016-11-21 05:13:03.419979
9461126,49027294,Entire home/apt,,Brighton,0,,6,,200.0,5.0,42.344014,-71.168946,2016-11-21 05:12:03.318017
15544244,12243051,Entire home/apt,,Downtown,0,,4,,199.0,3.0,42.358083,-71.053754,2016-11-21 05:11:41.484138
13980127,5367536,Entire home/apt,,Downtown,0,,2,,350.0,1.0,42.352534,-71.059604,2016-11-21 05:10:44.243723
13836832,81626490,Entire home/apt,,Downtown,0,,4,,199.0,10.0,42.350716,-71.06429,2016-11-21 05:10:32.526474
13344433,13897255,Entire home/apt,,Jamaica Plain,20,5.0,3,,150.0,2.0,42.306371,-71.113507,2016-11-21 05:10:30.385362
1179399,6430732,Private room,,Dorchester,102,5.0,2,,70.0,2.0,42.295244,-71.065448,2016-11-21 05:10:13.784864
14600925,16186589,Private room,,Dorchester,1,,1,,32.0,10.0,42.303992,-71.070418,2016-11-21 05:10:10.803083
7731797,12243051,Entire home/apt,,Back Bay,40,4.5,2,,109.0,3.0,42.34935,-71.082488,2016-11-21 05:09:50.657535
14751770,29996008,Entire home/apt,,Brighton,0,,4,,170.0,2.0,42.340588,-71.150468,2016-11-21 05:09:43.200666
15041272,19966591,Entire home/apt,,Roxbury,23,5.0,16,,700.0,1.0,42.323549,-71.094462,2016-11-21 05:09:35.608420
10964552,56874023,Private room,,West Roxbury,76,4.5,2,,45.0,1.0,42.273072,-71.146534,2016-11-21 05:09:32.668279
8662258,26268405,Shared room,,Beacon Hill,86,5.0,2,,89.0,2.0,42.358505,-71.064052,2016-11-21 05:09:26.523174
8490356,44581223,Private room,,Hyde Park,15,5.0,1,,75.0,2.0,42.251618,-71.114645,2016-11-21 05:09:01.707335
15470153,99116128,Private room,,West Roxbury,0,,2,,100.0,3.0,42.279024,-71.150611,2016-11-21 05:08:54.649190
8704828,5235073,Private room,,Allston,45,4.5,2,,69.0,1.0,42.35143,-71.126041,2016-11-21 05:08:29.149221
6834270,14338710,Entire home/apt,,Mission Hill,34,4.0,2,,99.0,3.0,42.334267,-71.106529,2016-11-21 05:08:24.629799
12087989,799496,Entire home/apt,,Downtown,19,5.0,3,,220.0,2.0,42.352679,-71.06409,2016-11-21 05:08:18.498691
2513870,12867663,Entire home/apt,,South End,0,,4,,300.0,14.0,42.344826,-71.076875,2016-11-21 05:08:05.716811
7367795,31866207,Private room,,Dorchester,4,5.0,2,,150.0,1.0,42.319121,-71.051583,2016-11-21 05:08:02.401432
13045194,19455327,Entire home/apt,,Charlestown,22,4.5,5,,349.0,5.0,42.371582,-71.060475,2016-11-21 05:07:59.723528
15772162,21184200,Entire home/apt,,Dorchester,1,,8,,155.0,,42.306637,-71.059193,2016-11-21 05:07:22.868893
12994227,8582699,Private room,,Roslindale,0,,2,,65.0,1.0,42.293925,-71.135489,2016-11-21 05:07:04.503616
1668313,8834105,Private room,,Roslindale,18,4.5,1,,57.0,1.0,42.281942,-71.133372,2016-11-21 05:06:58.732769
15528667,93820834,Private room,,Charlestown,0,,1,,190.0,2.0,42.38185,-71.068912,2016-11-21 05:06:33.320234
4190704,11272292,Entire home/apt,,Downtown,93,4.0,3,,220.0,1.0,42.355243,-71.061206,2016-11-21 05:06:03.879600
6690605,35018472,Entire home/apt,,Charlestown,7,4.5,4,,200.0,4.0,42.378136,-71.063287,2016-11-21 05:05:56.346185
1372816,25188,Entire home/apt,,Back Bay,6,4.5,2,,209.0,2.0,42.348631,-71.085257,2016-11-21 05:05:49.872778
8326439,40995423,Private room,,East Boston,4,3.5,1,,48.0,5.0,42.388509,-71.003631,2016-11-21 05:05:41.643633
10050351,30283594,Entire home/apt,,South Boston Waterfront,2,,3,,319.0,3.0,42.353298,-71.04764,2016-11-21 05:05:39.424075
15189894,95459395,Entire home/apt,,South Boston Waterfront,0,,5,,800.0,3.0,42.352383,-71.047151,2016-11-21 05:05:27.754657
7694365,22348222,Entire home/apt,,South End,1,,2,,152.0,7.0,42.344025,-71.077165,2016-11-21 05:05:23.607583
9156437,16308495,Private room,,South Boston,0,,2,,100.0,1.0,42.331492,-71.034316,2016-11-21 05:05:17.048479
4838985,884747,Entire home/apt,,Jamaica Plain,6,4.5,6,,255.0,2.0,42.30956,-71.103422,2016-11-21 05:04:42.870744
14632821,52562048,Private room,,Dorchester,9,4.5,2,,72.0,2.0,42.317992,-71.05716,2016-11-21 05:04:32.593050
4565470,9419684,Entire home/apt,,Fenway,4,4.5,5,,279.0,3.0,42.344724,-71.100097,2016-11-21 05:04:25.685545
13147585,73329564,Shared room,,Fenway,30,4.5,2,,60.0,1.0,42.340666,-71.100105,2016-11-21 05:04:16.510553
7482338,37882842,Private room,,East Boston,52,4.5,2,,83.0,2.0,42.376154,-71.038197,2016-11-21 05:03:50.100204
